ID,Udzial,Adres,Miasto,Metraz,Pokoje,Pietro,Cena,Data_transakcji
066301_1.0004.AR_2.5/2.1_BUD.21_LOK,1/1,Koncertowa 34f,Lublin,56.7 m²,3,4,605 000 zł,3.02.2025
066301_1.0036.AR_1.32/6.1_BUD.67_LOK,1/1,Lubomelska 9,Lublin,45.6 m²,2,3,614 714 zł,3.02.2025
066301_1.0011.AR_5.69/20.1_BUD.160_LOK,1/1,Królowej Jadwigi 16,Lublin,53.9 m²,3,3,492 405 zł,3.02.2025
106102_9.0005.810_BUD.9_LOK,1/1,Liściasta 21B,Łódź,42.8 m²,2,1,338 123 zł,3.02.2025
106102_9.0005.810_BUD.32_LOK,1/1,Liściasta 21B,Łódź,61.9 m²,3,3,514 312 zł,3.02.2025
106102_9.0005.810_BUD.42_LOK,1/1,Liściasta 21B,Łódź,30.5 m²,1,4,225 536 zł,3.02.2025
106102_9.0005.810_BUD.39_LOK,1/1,Liściasta 21B,Łódź,26.2 m²,1,3,210 000 zł,3.02.2025
106102_9.0005.810_BUD.48_LOK,1/1,Liściasta 21B,Łódź,74.4 m²,3,4,590 000 zł,3.02.2025
106103_9.0022.1070_BUD.3_LOK,1/1,Jastarnia 26,Łódź,61.7 m²,3,1,532 000 zł,3.02.2025
106104_9.0018.119_BUD.80_LOK,1/1,Mikołaja Kopernika 76,Łódź,48.1 m²,2,4,442 520 zł,3.02.2025
026401_1.0044.AR_3.36/5.1_BUD.11_LOK,1/1,Trzmielowicka 75,Wrocław,59.5 m²,2,2,561 759 zł,3.02.2025
026401_1.0044.AR_3.36/5.1_BUD.48_LOK,1/1,Trzmielowicka 77,Wrocław,58.0 m²,2,4,542 870 zł,3.02.2025
026401_1.0044.AR_3.36/5.1_BUD.1_LOK,1/1,Trzmielowicka 75,Wrocław,50.7 m²,2,1,483 215 zł,3.02.2025
026401_1.0044.AR_3.36/5.1_BUD.22_LOK,1/1,Trzmielowicka 75,Wrocław,50.1 m²,2,4,451 514 zł,3.02.2025
026401_1.0044.AR_3.36/5.1_BUD.1021_LOK,1/1,Trzmielowicka 77,Wrocław,59.7 m²,2,2,547 523 zł,3.02.2025
026401_1.0044.AR_3.36/5.1_BUD.1020_LOK,1/1,Trzmielowicka 77,Wrocław,59.5 m²,2,2,546 677 zł,3.02.2025
026401_1.0001.AR_6.2/5.1_BUD.1197_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,46.8 m²,2,14,823 504 zł,3.02.2025
026401_1.0028.AR_42.13/2.1_BUD.1053_LOK,1/1,Rusznikarska 1,Wrocław,50.8 m²,3,1,546 892 zł,3.02.2025
026401_1.0022.AR_42.30/4.1_BUD.1063_LOK,1/1,gen. Antoniego Madalińskiego 53,Wrocław,61.9 m²,3,4,755 819 zł,3.02.2025
026401_1.0001.AR_11.10.6_BUD.49_LOK,1/1,Braniborska 70,Wrocław,60.8 m²,3,5,877 992 zł,3.02.2025
026401_1.0001.AR_11.10.6_BUD.1036_LOK,1/1,Braniborska 72,Wrocław,56.8 m²,3,3,826 828 zł,3.02.2025
026401_1.0001.AR_11.10.6_BUD.24_LOK,1/1,Braniborska 70,Wrocław,52.1 m²,3,3,733 668 zł,3.02.2025
026401_1.0044.AR_3.36/5.1_BUD.1007_LOK,1/1,Trzmielowicka 77,Wrocław,59.4 m²,2,1,543 108 zł,3.02.2025
026401_1.0018.AR_2.4/4.1_BUD.19_LOK,1/1,Blizanowicka 24,Wrocław,53.4 m²,3,2,648 794 zł,3.02.2025
026401_1.0018.AR_2.4/4.1_BUD.1011_LOK,1/1,Blizanowicka 24,Wrocław,40.9 m²,2,1,558 771 zł,3.02.2025
026401_1.0018.AR_2.4/4.1_BUD.7_LOK,1/1,Blizanowicka 20,Wrocław,43.7 m²,2,3,518 591 zł,3.02.2025
026401_1.0018.AR_2.4/4.1_BUD.1005_LOK,1/1,Blizanowicka 22,Wrocław,46.6 m²,2,2,507 044 zł,3.02.2025
026401_1.0018.AR_2.4/4.1_BUD.22_LOK,1/1,Blizanowicka 24,Wrocław,39.2 m²,2,2,463 070 zł,3.02.2025
026401_1.0001.AR_27.34/10.1_BUD.1074_LOK,1/1,Klemensa Janickiego 4,Wrocław,38.5 m²,1,5,782 000 zł,3.02.2025
026401_1.0026.AR_16.17/8.5_BUD.20_LOK,1/1,Stanisława Drabika 89,Wrocław,56.3 m²,2,4,360 029 zł,3.02.2025
026401_1.0001.AR_11.15/11.2_BUD.61_1_LOK,1/1,Braniborska 61,Wrocław,36.4 m²,2,2,500 000 zł,3.02.2025
026401_1.0005.AR_21.3/66.1_BUD.1025_LOK,1/1,Mieszczańska 18,Wrocław,51.3 m²,3,4,971 116 zł,3.02.2025
026401_1.0026.AR_17.16/2.1_BUD.1004_LOK,1/1,Beaty Artemskiej 16,Wrocław,59.6 m²,3,1,579 132 zł,3.02.2025
026401_1.0026.AR_16.6/8.4_BUD.1001_LOK,1/1,Wojciecha Kilara 100,Wrocław,151.9 m²,4,1,1 290 239 zł,3.02.2025
026401_1.0026.AR_16.1/3.8_BUD.1000_LOK,1/1,Rafała Maszkowskiego 25,Wrocław,112.0 m²,4,1,1 112 071 zł,3.02.2025
026401_1.0026.AR_16.1/3.5_BUD.1000_LOK,1/1,Rafała Maszkowskiego 29,Wrocław,125.4 m²,4,1,1 166 659 zł,3.02.2025
026401_1.0026.AR_16.6/8.6_BUD.1001_LOK,1/1,Wojciecha Kilara 96,Wrocław,146.2 m²,4,1,1 222 520 zł,3.02.2025
146507_8.0524.67_BUD.78_LOK,1/1,ulica Optyków 1,Warszawa,93.1 m²,5,7,1 599 478 zł,3.02.2025
146507_8.0211.179_BUD.109_LOK,1/1,ulica Siennicka 33,Warszawa,99.8 m²,4,3,1 177 292 zł,3.02.2025
146504_8.1112.81_BUD.1_LOK,1/1,ulica Rokokowa 138G,Warszawa,148.2 m²,4,1,1 377 932 zł,3.02.2025
146511_8.1102.63_BUD.51_LOK,1/1,ulica Janowiecka 9A,Warszawa,43.9 m²,2,1,582 753 zł,3.02.2025
146507_8.0606.186_BUD.126_LOK,1/1,ulica Władysława Umińskiego 2,Warszawa,42.7 m²,2,3,570 802 zł,3.02.2025
146505_8.0715.1028_BUD.25_LOK,1/1,ulica Dywizjonu AK „Jeleń” 5B,Warszawa,86.9 m²,5,3,1 267 694 zł,3.02.2025
106105_9.0004.301_BUD.41_LOK,1/1,Pomorska 175,Łódź,27.5 m²,1,5,354 432 zł,3.02.2025
106105_9.0004.301_BUD.48_LOK,1/1,Pomorska 175,Łódź,48.9 m²,3,5,468 065 zł,3.02.2025
106105_9.0004.301_BUD.93_LOK,1/1,Pomorska 175,Łódź,36.8 m²,2,4,226 000 zł,3.02.2025
246901_1.0002.AR_66.86/55.2_BUD.59_LOK,4,ul. Meteorologów 17,Katowice,33.3 m²,1,1,432 518 zł,3.02.2025
246901_1.0002.AR_66.86/55.1_BUD.74_LOK,4,ul. Meteorologów 25,Katowice,44.5 m²,2,2,476 890 zł,3.02.2025
246901_1.0002.AR_66.86/43.1_BUD.21_LOK,4,ul. Meteorologów 29,Katowice,74.2 m²,3,1,649 612 zł,3.02.2025
246901_1.0002.AR_66.86/43.1_BUD.24_LOK,4,ul. Meteorologów 29,Katowice,43.7 m²,3,1,417 736 zł,3.02.2025
066301_1.0004.AR_2.5/2.1_BUD.2_LOK,1/1,Koncertowa 34f,Lublin,72.0 m²,4,1,655 000 zł,3.02.2025
066301_1.0004.AR_2.5/2.2_BUD.18_LOK,1/1,Koncertowa 34e,Lublin,35.0 m²,2,4,425 000 zł,3.02.2025
066301_1.0033.AR_11.22/10.1_BUD.245_LOK,1/1,Nałęczowska 18a,Lublin,57.0 m²,2,6,600 000 zł,3.02.2025
286201_1.0109.189_BUD.19_LOK,1/1,Aleja Marszałka Józefa Piłsudskiego 36,Olsztyn,58.5 m²,3,4,385 468 zł,3.02.2025
066301_1.0011.AR_5.69/20.1_BUD.36_LOK,1/1,Królowej Jadwigi 16,Lublin,55.3 m²,3,3,491 629 zł,3.02.2025
286201_1.0098.890_BUD.5_LOK,1/1,Kardynała Stefana Wyszyńskiego 5,Olsztyn,46.4 m²,2,1,438 276 zł,3.02.2025
286201_1.0031.119_BUD.90_LOK,1/1,Leśna 30,Olsztyn,86.8 m²,4,4,1 030 177 zł,3.02.2025
226201_1.0023.1488_BUD.3_LOK,1/1,adm. J. Unruga 118,Gdynia,66.2 m²,0,2,560 000 zł,3.02.2025
226101_1.0079.194_BUD.26_LOK,1/1,Powstańców Warszawskich 25B,Gdańsk,48.3 m²,0,4,746 537 zł,3.02.2025
226101_1.0059.164_BUD.133_LOK,1/1,Starowiejska 65E,Gdańsk,43.9 m²,0,13,481 411 zł,3.02.2025
226101_1.0079.196_BUD.7_LOK,1/1,Powstańców Warszawskich 25,Gdańsk,47.8 m²,0,3,698 178 zł,3.02.2025
226201_1.0011.3351_BUD.16_LOK,1/1,Jana Kamrowskiego 15,Gdynia,57.0 m²,0,2,486 513 zł,3.02.2025
226201_1.0021.1471_BUD.22_LOK,1/1,Benisławskiego 22A,Gdynia,54.7 m²,0,4,630 000 zł,3.02.2025
226201_1.0015.855_BUD.14_LOK,1/1,Gerarda Denhoffa 2,Gdynia,56.3 m²,0,3,785 300 zł,3.02.2025
226201_1.0011.3351_BUD.25_LOK,1/1,Jana Kamrowskiego 15,Gdynia,57.0 m²,0,3,537 329 zł,3.02.2025
226201_1.0014.2220_BUD.22_LOK,1/1,Koperkowa 1,Gdynia,91.2 m²,0,4,800 000 zł,3.02.2025
226101_1.0074.1957_BUD.18_LOK,1/1,Wieżycka 34,Gdańsk,46.0 m²,0,3,421 253 zł,3.02.2025
226101_1.0079.196_BUD.11_LOK,1/1,Powstańców Warszawskich 25,Gdańsk,102.6 m²,0,4,1 425 061 zł,3.02.2025
226101_1.0099.132_BUD.119_LOK,1/1,Chmielna 109,Gdańsk,26.5 m²,0,4,371 779 zł,3.02.2025
226101_1.0048.643_BUD.26_LOK,1/1,Tadeusza Jasińskiego 30,Gdańsk,56.3 m²,0,4,570 572 zł,3.02.2025
226101_1.0090.248_BUD.20_62_LOK,1/1,Stara Stocznia 20,Gdańsk,47.2 m²,0,6,1 168 517 zł,3.02.2025
226101_1.0033.207_BUD.74_LOK,1/1,Aleja Jana Pawła II 20,Gdańsk,41.7 m²,0,5,694 991 zł,3.02.2025
226101_1.0033.207_BUD.109_LOK,1/1,Aleja Jana Pawła II 20,Gdańsk,42.7 m²,0,7,713 421 zł,3.02.2025
226101_1.0033.207_BUD.5_LOK,1/1,Aleja Jana Pawła II 20,Gdańsk,79.4 m²,0,1,1 261 853 zł,3.02.2025
226101_1.0074.1929_BUD.4_LOK,1/1,Jerzego Świrskiego 16,Gdańsk,61.7 m²,0,2,572 639 zł,3.02.2025
226101_1.0041.777_BUD.5_LOK,1/1,Stefana Batorego 38A,Gdańsk,59.0 m²,0,2,1 030 000 zł,3.02.2025
226101_1.0008.105_BUD.3_LOK,1/1,Bursztynowa 3,Gdańsk,61.5 m²,0,1,2 127 978 zł,3.02.2025
226101_1.0033.207_BUD.10_LOK,1/1,Aleja Jana Pawła II 20,Gdańsk,27.4 m²,0,2,458 892 zł,3.02.2025
226101_1.0048.643_BUD.24_LOK,1/1,Tadeusza Jasińskiego 30,Gdańsk,43.7 m²,0,4,444 907 zł,3.02.2025
226101_1.0033.207_BUD.110_LOK,1/1,Aleja Jana Pawła II 20,Gdańsk,41.8 m²,0,7,715 000 zł,3.02.2025
226101_1.0079.194_BUD.23_LOK,1/1,Powstańców Warszawskich 25B,Gdańsk,69.0 m²,0,4,1 041 469 zł,3.02.2025
226101_1.0048.642_BUD.26_LOK,1/1,Tadeusza Jasińskiego 32,Gdańsk,56.0 m²,0,4,584 573 zł,3.02.2025
226101_1.0074.1930_BUD.19_LOK,1/1,Wieżycka 38,Gdańsk,58.7 m²,0,3,533 299 zł,3.02.2025
226101_1.0303.1489_BUD.25_LOK,1/1,Nieborowska 28A,Gdańsk,58.9 m²,3,4,619 000 zł,3.02.2025
126104_9.0061.1_BUD.48_LOK,1/1,Adama Bochenka 14B,Kraków,38.0 m²,2,7,591 451 zł,3.02.2025
126104_9.0084.89/4.10_BUD.1_LOK,1/1,Leona Petrażyckiego 134J,Kraków,53.0 m²,3,1,519 000 zł,3.02.2025
126104_9.0018.48/20.1_BUD.15_LOK,1/1,Myśliwska 66E,Kraków,56.3 m²,3,4,798 939 zł,3.02.2025
126104_9.0018.48/20.1_BUD.119_LOK,1/1,Myśliwska 66E,Kraków,43.3 m²,3,6,688 858 zł,3.02.2025
126104_9.0018.48/20.1_BUD.116_LOK,1/1,Myśliwska 66E,Kraków,44.2 m²,3,5,663 757 zł,3.02.2025
126104_9.0018.48/20.1_BUD.46_LOK,1/1,Myśliwska 66E,Kraków,30.1 m²,2,4,348 463 zł,3.02.2025
126104_9.0018.48/20.1_BUD.52_LOK,1/1,Myśliwska 66E,Kraków,30.1 m²,2,6,396 000 zł,3.02.2025
126105_9.0004.950.1_BUD.128_LOK,1/1,Mogilska 130,Kraków,51.4 m²,3,5,852 742 zł,3.02.2025
126105_9.0004.950.1_BUD.31_LOK,1/1,Mogilska 130,Kraków,37.0 m²,2,1,578 794 zł,3.02.2025
126105_9.0004.950.1_BUD.83_LOK,1/1,Mogilska 130,Kraków,37.8 m²,2,3,567 303 zł,3.02.2025
126105_9.0004.950.1_BUD.74_LOK,1/1,Mogilska 130,Kraków,51.5 m²,3,2,845 324 zł,3.02.2025
126102_9.0034.850/1.1_BUD.17_LOK,1/1,Sosnowiecka 34,Kraków,52.1 m²,2,2,747 000 zł,3.02.2025
126102_9.0034.850/1.1_BUD.56_LOK,1/1,Sosnowiecka 34,Kraków,81.5 m²,4,6,1 094 255 zł,3.02.2025
126102_9.0034.850/1.1_BUD.1027_LOK,1/1,Sosnowiecka 36,Kraków,68.4 m²,3,3,909 734 zł,3.02.2025
126102_9.0029.368/35.1_BUD.26_LOK,1/1,Stefana Banacha 10A,Kraków,49.5 m²,3,3,450 270 zł,3.02.2025
126102_9.0029.368/35.1_BUD.46_LOK,1/1,Stefana Banacha 10A,Kraków,27.5 m²,1,4,280 806 zł,3.02.2025
126102_9.0046.240/2.4_BUD.38_LOK,1/1,Cieszyńska 9B,Kraków,57.7 m²,3,4,1 218 859 zł,3.02.2025
126102_9.0007.28/2.2_BUD.1_LOK,1/1,Pylna 23A,Kraków,71.0 m²,3,1,792 000 zł,3.02.2025
126103_9.0001.118/1.1_BUD.68_LOK,1/1,Os. Osiedle Piastów 63E,Kraków,45.4 m²,2,8,601 707 zł,3.02.2025
126103_9.0001.118/1.1_BUD.9_LOK,1/1,Os. Osiedle Piastów 63E,Kraków,33.6 m²,2,2,388 312 zł,3.02.2025
126103_9.0001.118/1.1_BUD.35_LOK,1/1,Os. Osiedle Piastów 63E,Kraków,45.4 m²,3,4,499 840 zł,3.02.2025
126103_9.0001.118/1.1_BUD.46_LOK,1/1,Os. Osiedle Piastów 63E,Kraków,33.6 m²,2,6,400 040 zł,3.02.2025
126105_9.0017.177/16.1_BUD.2_LOK,1/1,Grzegórzecka 79B,Kraków,97.3 m²,4,1,1 771 889 zł,3.02.2025
126105_9.0017.177/16.1_BUD.27_LOK,1/1,Grzegórzecka 79B,Kraków,71.3 m²,3,7,1 250 860 zł,3.02.2025
126105_9.0017.174/4.2_BUD.37_LOK,1/1,Grzegórzecka 79A,Kraków,111.2 m²,4,5,1 989 803 zł,3.02.2025
126105_9.0017.174/4.2_BUD.18_LOK,1/1,Grzegórzecka 79A,Kraków,72.6 m²,3,6,1 327 649 zł,3.02.2025
126105_9.0017.174/4.2_BUD.19_LOK,1/1,Grzegórzecka 79A,Kraków,109.7 m²,4,7,2 184 555 zł,3.02.2025
126105_9.0017.177/16.1_BUD.23_LOK,1/1,Grzegórzecka 79B,Kraków,72.4 m²,2,6,1 240 336 zł,3.02.2025
146518_8.0104.194_BUD.237_LOK,1/1,ulica Krochmalna 61,Warszawa,43.5 m²,1,15,1 466 684 zł,1.02.2025
146518_8.0104.194_BUD.146_LOK,1/1,ulica Krochmalna 61,Warszawa,38.4 m²,0,7,1 116 426 zł,31.01.2025
146507_8.0211.179_BUD.80_LOK,1/1,ulica Siennicka 33,Warszawa,60.0 m²,3,1,900 439 zł,31.01.2025
146507_8.0211.179_BUD.133_LOK,1/1,ulica Siennicka 33,Warszawa,29.7 m²,1,1,529 109 zł,31.01.2025
146503_8.1631.301_BUD.22_LOK,1/1,ulica Ostródzka 135B,Warszawa,43.4 m²,2,4,419 405 zł,31.01.2025
146507_8.0211.179_BUD.49_LOK,1/1,ulica Siennicka 33,Warszawa,48.5 m²,2,2,698 303 zł,31.01.2025
146507_8.0605.126_BUD.44_LOK,1/1,ulica gen. Romana Abrahama 14,Warszawa,69.7 m²,3,4,974 444 zł,31.01.2025
146507_8.0211.179_BUD.127_LOK,1/1,ulica Siennicka 33,Warszawa,41.3 m²,2,5,640 199 zł,31.01.2025
146507_8.0518.32_BUD.35_LOK,1/1,ulica Ostrobramska 76,Warszawa,57.3 m²,2,6,783 181 zł,31.01.2025
146507_8.0605.126_BUD.64_LOK,1/1,ulica gen. Romana Abrahama 14,Warszawa,65.2 m²,3,8,1 279 990 zł,31.01.2025
146508_8.1405.117_BUD.56_LOK,1/1,ulica Ząbkowska 41,Warszawa,30.2 m²,1,3,531 807 zł,31.01.2025
146514_8.1420.79_BUD.1_LOK,1/1,ulica Ogórkowa 65KC,Warszawa,97.0 m²,5,1,1 179 000 zł,31.01.2025
146514_8.1435.51_BUD.2_LOK,1/1,ulica Bysławska 3LR,Warszawa,150.4 m²,4,1,2 206 179 zł,31.01.2025
146514_8.1420.81_BUD.1_LOK,1/1,ulica Ogórkowa 65KA,Warszawa,97.1 m²,6,1,1 073 000 zł,31.01.2025
146508_8.1405.117_BUD.4_LOK,1/1,ulica Ząbkowska 41,Warszawa,52.2 m²,2,2,816 991 zł,31.01.2025
146511_8.0923.540_BUD.1_LOK,1/1,ulica Samarytanka 10B,Warszawa,148.1 m²,0,1,541 081 zł,31.01.2025
146507_8.0117.140_BUD.101_LOK,1/1,ulica Lizbońska 1,Warszawa,47.2 m²,2,4,817 034 zł,31.01.2025
146507_8.0203.14/1.1_BUD.107_LOK,1/1,ulica Żupnicza 24,Warszawa,98.7 m²,2,4,1 274 827 zł,31.01.2025
146511_8.1102.63_BUD.64_LOK,1/1,ulica Janowiecka 9A,Warszawa,70.0 m²,3,2,879 585 zł,31.01.2025
146514_8.1420.82_BUD.1_LOK,1/1,ulica Ogórkowa 65K,Warszawa,97.6 m²,5,1,1 084 000 zł,31.01.2025
146507_8.0605.126_BUD.66_LOK,1/1,ulica gen. Romana Abrahama 14,Warszawa,38.2 m²,2,8,608 700 zł,31.01.2025
146503_8.1636.247_BUD.28_LOK,1/1,ulica Głębocka 115C,Warszawa,44.6 m²,3,3,565 782 zł,31.01.2025
146518_8.0104.194_BUD.417_LOK,1/1,ulica Krochmalna 61,Warszawa,37.7 m²,1,2,974 357 zł,31.01.2025
146508_8.1811.156_BUD.39_LOK,1/1,ulica Jagiellońska 55E,Warszawa,76.3 m²,4,4,1 128 336 zł,31.01.2025
146507_8.0211.179_BUD.41_LOK,1/1,ulica Siennicka 33,Warszawa,92.0 m²,5,1,1 091 621 zł,31.01.2025
146503_8.0109.139_BUD.107_LOK,1/1,ulica Dionizosa 6,Warszawa,60.3 m²,3,6,755 338 zł,31.01.2025
146507_8.0518.32_BUD.49_LOK,1/1,ulica Ostrobramska 76,Warszawa,55.9 m²,2,8,811 884 zł,31.01.2025
146514_8.1435.56_BUD.1_LOK,1/1,ulica Bysławska 3KE,Warszawa,172.1 m²,4,1,2 575 951 zł,31.01.2025
146512_8.0909.367_BUD.26_LOK,1/1,ulica Giserska 11,Warszawa,75.8 m²,4,6,795 862 zł,31.01.2025
146508_8.1405.117_BUD.6_LOK,1/1,ulica Ząbkowska 41,Warszawa,43.2 m²,2,2,677 794 zł,31.01.2025
146503_8.0230.97_BUD.1_LOK,1/1,ulica Czeremchowa 54NS,Warszawa,64.5 m²,3,1,599 000 zł,31.01.2025
146507_8.0211.179_BUD.125_LOK,1/1,ulica Siennicka 33,Warszawa,99.6 m²,4,5,1 330 258 zł,31.01.2025
146507_8.0117.142_BUD.192_LOK,1/1,ulica Lizbońska 5,Warszawa,44.1 m²,2,4,772 650 zł,31.01.2025
146508_8.1405.117_BUD.87_LOK,1/1,ulica Ząbkowska 41,Warszawa,27.7 m²,1,2,600 000 zł,31.01.2025
146507_8.0211.179_BUD.142_LOK,1/1,ulica Siennicka 33,Warszawa,90.0 m²,4,3,1 352 253 zł,31.01.2025
146507_8.0605.126_BUD.63_LOK,1/1,ulica gen. Romana Abrahama 14,Warszawa,70.8 m²,3,7,1 115 763 zł,31.01.2025
146507_8.0117.139_BUD.55_LOK,1/1,ulica Urugwajska 2,Warszawa,43.6 m²,2,3,768 400 zł,31.01.2025
146513_8.1107.383_BUD.22_LOK,1/1,ulica Wilczy Dół 1,Warszawa,130.3 m²,5,5,2 341 500 zł,31.01.2025
146507_8.0605.126_BUD.6_LOK,1/1,ulica gen. Romana Abrahama 14,Warszawa,66.2 m²,3,3,1 103 680 zł,31.01.2025
146507_8.0605.126_BUD.65_LOK,1/1,ulica gen. Romana Abrahama 14,Warszawa,35.7 m²,2,8,571 350 zł,31.01.2025
146512_8.0909.367_BUD.152_LOK,1/1,ulica Giserska 11,Warszawa,82.8 m²,4,1,790 422 zł,31.01.2025
146505_8.0234.43_BUD.7_LOK,1/1,ulica Przy Stawie 17,Warszawa,99.0 m²,4,3,1 783 348 zł,31.01.2025
146507_8.0211.179_BUD.91_LOK,1/1,ulica Siennicka 33,Warszawa,32.5 m²,1,5,513 361 zł,31.01.2025
146505_8.0234.47_BUD.1_LOK,1/1,ulica Przy Stawie 9,Warszawa,133.7 m²,4,1,2 542 556 zł,31.01.2025
146507_8.0211.179_BUD.38_LOK,1/1,ulica Siennicka 33,Warszawa,32.1 m²,1,1,496 652 zł,31.01.2025
146507_8.0211.179_BUD.128_LOK,1/1,ulica Siennicka 33,Warszawa,43.6 m²,2,5,620 852 zł,31.01.2025
146507_8.0605.126_BUD.25_LOK,1/1,ulica gen. Romana Abrahama 14,Warszawa,83.2 m²,4,6,1 198 558 zł,31.01.2025
146508_8.1405.117_BUD.17_LOK,1/1,ulica Ząbkowska 41,Warszawa,32.3 m²,1,4,644 840 zł,31.01.2025
146518_8.0104.194_BUD.264_LOK,1/1,ulica Krochmalna 61,Warszawa,42.4 m²,1,17,1 544 648 zł,31.01.2025
146511_8.1102.63_BUD.80_LOK,1/1,ulica Janowiecka 9A,Warszawa,26.8 m²,1,4,436 901 zł,31.01.2025
146507_8.0211.179_BUD.141_LOK,1/1,ulica Siennicka 33,Warszawa,61.0 m²,3,2,960 313 zł,31.01.2025
146507_8.0117.140_BUD.73_LOK,1/1,ulica Lizbońska 1,Warszawa,41.7 m²,2,3,748 145 zł,31.01.2025
146504_8.0801.100_BUD.85_LOK,1/1,ulica Tomasza Nocznickiego 29,Warszawa,57.1 m²,3,6,1 059 892 zł,31.01.2025
146507_8.0211.179_BUD.63_LOK,1/1,ulica Siennicka 33,Warszawa,54.0 m²,3,4,883 208 zł,31.01.2025
126104_9.0049.3/47.1_BUD.20_LOK,1/1,Walerego Sławka 9,Kraków,36.4 m²,2,8,650 000 zł,31.01.2025
126105_9.0004.950.1_BUD.147_LOK,1/1,Mogilska 130,Kraków,38.0 m²,2,4,581 400 zł,31.01.2025
126102_9.0033.1201/2.1_BUD.1023_LOK,1/1,Piaskowa 9B,Kraków,55.0 m²,3,2,825 660 zł,31.01.2025
126105_9.0017.174/4.2_BUD.22_LOK,1/1,Grzegórzecka 79A,Kraków,110.0 m²,4,8,2 245 589 zł,31.01.2025
126105_9.0017.174/4.2_BUD.7_LOK,1/1,Grzegórzecka 79A,Kraków,109.9 m²,4,3,1 978 676 zł,31.01.2025
126105_9.0017.177/16.1_BUD.35_LOK,1/1,Grzegórzecka 79B,Kraków,71.9 m²,3,9,1 496 719 zł,31.01.2025
126105_9.0017.174/4.2_BUD.31_LOK,1/1,Grzegórzecka 79A,Kraków,111.2 m²,4,3,2 068 411 zł,31.01.2025
126105_9.0017.177/16.1_BUD.33_LOK,1/1,Grzegórzecka 79B,Kraków,66.3 m²,3,9,1 458 282 zł,31.01.2025
126104_9.0018.48/20.1_BUD.57_LOK,1/1,Myśliwska 66E,Kraków,41.7 m²,2,2,615 425 zł,31.01.2025
126104_9.0018.48/20.1_BUD.40_LOK,1/1,Myśliwska 66E,Kraków,30.1 m²,2,2,358 238 zł,31.01.2025
126104_9.0018.48/20.1_BUD.92_LOK,1/1,Myśliwska 66E,Kraków,43.2 m²,3,3,649 306 zł,31.01.2025
126104_9.0018.48/20.1_BUD.63_LOK,1/1,Myśliwska 66E,Kraków,41.8 m²,2,4,607 859 zł,31.01.2025
126105_9.0017.177/16.1_BUD.4_LOK,1/1,Grzegórzecka 79B,Kraków,87.9 m²,4,2,1 644 334 zł,31.01.2025
126104_9.0018.48/20.1_BUD.58_LOK,1/1,Myśliwska 66E,Kraków,30.1 m²,2,2,359 627 zł,31.01.2025
126104_9.0018.48/20.1_BUD.3_LOK,1/1,Myśliwska 66E,Kraków,62.0 m²,3,2,784 181 zł,31.01.2025
126105_9.0021.404.1_BUD.94_LOK,1/1,Franciszka Bohomolca 13,Kraków,54.0 m²,3,2,704 496 zł,31.01.2025
126104_9.0018.48/20.1_BUD.65_LOK,1/1,Myśliwska 66E,Kraków,64.0 m²,3,4,632 082 zł,31.01.2025
126105_9.0004.950.1_BUD.112_LOK,1/1,Mogilska 130,Kraków,37.5 m²,2,5,584 532 zł,31.01.2025
126105_9.0004.950.1_BUD.2_LOK,1/1,Mogilska 130,Kraków,39.9 m²,2,1,595 117 zł,31.01.2025
126105_9.0004.950.1_BUD.121_LOK,1/1,Mogilska 130,Kraków,36.4 m²,2,3,483 803 zł,31.01.2025
126104_9.0019.322/4.3_BUD.24_LOK,1/1,Myśliwska 55B,Kraków,55.3 m²,3,2,735 670 zł,31.01.2025
126105_9.0004.950.1_BUD.162_LOK,1/1,Mogilska 130,Kraków,40.4 m²,2,3,657 705 zł,31.01.2025
126104_9.0018.48/20.1_BUD.44_LOK,1/1,Myśliwska 66E,Kraków,56.2 m²,3,3,781 159 zł,31.01.2025
126102_9.0029.935.2_BUD.13_LOK,1/1,Papierni Prądnickich 72,Kraków,40.9 m²,2,2,670 801 zł,31.01.2025
126102_9.0029.935.2_BUD.12_LOK,1/1,Papierni Prądnickich 72,Kraków,40.7 m²,2,2,667 099 zł,31.01.2025
126102_9.0029.368/31.1_BUD.12_LOK,1/1,Stefana Banacha 10,Kraków,37.3 m²,2,2,344 922 zł,31.01.2025
126102_9.0029.368/35.1_BUD.6_LOK,1/1,Stefana Banacha 10A,Kraków,37.3 m²,2,1,403 874 zł,31.01.2025
126102_9.0029.368/35.1_BUD.19_LOK,1/1,Stefana Banacha 10A,Kraków,40.0 m²,2,2,395 640 zł,31.01.2025
126102_9.0029.368/35.1_BUD.48_LOK,1/1,Stefana Banacha 10A,Kraków,50.5 m²,3,4,503 459 zł,31.01.2025
126102_9.0029.368/35.1_BUD.7_LOK,1/1,Stefana Banacha 10A,Kraków,26.4 m²,1,1,277 515 zł,31.01.2025
126102_9.0045.150.1_BUD.5_LOK,1/1,Iwona Odrowąża 36,Kraków,88.2 m²,4,2,1 650 000 zł,31.01.2025
126104_9.0061.1_BUD.109_LOK,1/1,Adama Bochenka 14B,Kraków,68.5 m²,3,5,833 737 zł,31.01.2025
126104_9.0061.1_BUD.132_LOK,1/1,Adama Bochenka 14B,Kraków,49.3 m²,1,7,660 020 zł,31.01.2025
